batch_idx,batch_mse
167,0.586357593536377
168,0.5890928506851196
169,0.5728763341903687
170,0.5933362245559692
171,0.5805184245109558
172,0.5891481041908264
173,0.5915566682815552
174,0.5786354541778564
175,0.6047862768173218
176,0.575652003288269
177,0.6001503467559814
178,0.6193330883979797
179,0.5877364277839661
180,0.6029373407363892
181,0.5909659266471863
182,0.5850696563720703
183,0.6005890369415283
184,0.5882012844085693
185,0.5959000587463379
186,0.6016301512718201
187,0.587222695350647
188,0.5803895592689514
189,0.6050200462341309
190,0.5805197954177856
191,0.5900433659553528
192,0.595965564250946
193,0.6073795557022095
194,0.5709079504013062
195,0.5982517600059509
196,0.5933553576469421
197,0.5729442238807678
198,0.5824532508850098
199,0.5955407619476318
200,0.5982652902603149
201,0.5893131494522095
202,0.5967167019844055
203,0.5850837826728821
204,0.6012123227119446
205,0.5902923941612244
206,0.5926145315170288
207,0.5856001973152161
208,0.5876753330230713
209,0.5872777700424194
210,0.6058700680732727
211,0.6121861338615417
212,0.5983141660690308
213,0.5942186713218689
214,0.6115333437919617
215,0.5840330123901367
216,0.5899328589439392
217,0.5950034856796265
218,0.6118088960647583
219,0.5882129073143005
220,0.5861330032348633
221,0.590215265750885
222,0.5948464870452881
223,0.5917307734489441
224,0.5876690149307251
225,0.5977039337158203
226,0.589378833770752
227,0.6057866811752319
228,0.585055947303772
229,0.5978811979293823
230,0.584437370300293
231,0.5940120816230774
232,0.5911505818367004
233,0.5935136675834656
234,0.5830544233322144
235,0.6002382636070251
236,0.5937365889549255
237,0.5999395847320557
238,0.5825195908546448
239,0.5997277498245239
240,0.5899878144264221
241,0.6029689311981201
242,0.5730708241462708
243,0.5992376208305359
244,0.6081746816635132
245,0.5687386393547058
246,0.5799699425697327
247,0.5849841237068176
248,0.6070438027381897
249,0.6033931970596313
250,0.5982090830802917
251,0.5956498384475708
252,0.5948361754417419
253,0.5746830105781555
254,0.6007012128829956
255,0.5939618945121765
256,0.5855515599250793
257,0.5811402201652527
258,0.582858681678772
259,0.5906727910041809
260,0.5871598124504089
261,0.5964566469192505
262,0.5991387367248535
263,0.598527193069458
264,0.6076022982597351
265,0.6006129384040833
266,0.5962241291999817
267,0.5934054255485535
268,0.5707802176475525
269,0.5980205535888672
270,0.6088882088661194
271,0.5871331691741943
272,0.5952454209327698
273,0.5855642557144165
274,0.5928846597671509
275,0.5878399610519409
276,0.5959998369216919
277,0.5947552919387817
278,0.6002786159515381
279,0.5899546146392822
280,0.5750325322151184
281,0.5820209383964539
282,0.5846625566482544
283,0.6053128242492676
284,0.5795248746871948
285,0.6001963019371033
286,0.5970754027366638
287,0.59161776304245
288,0.5947058200836182
289,0.5898743867874146
290,0.5927780866622925
291,0.5860505104064941
292,0.5834389925003052
293,0.5794655084609985
294,0.6027252674102783
295,0.6029174327850342
296,0.5861924886703491
297,0.5625149011611938
298,0.593690037727356
299,0.6046765446662903
300,0.6001489162445068
301,0.6142452955245972
302,0.5871211290359497
303,0.5833250284194946
304,0.6071146726608276
305,0.5927557945251465
306,0.6014488339424133
307,0.5782820582389832
308,0.6067174077033997
309,0.5977531671524048
310,0.5906581878662109
311,0.5946992635726929
312,0.5860568284988403
313,0.616807222366333
314,0.5792843699455261
315,0.5883516073226929
316,0.6067482829093933
317,0.5835000872612
318,0.5735292434692383
319,0.6116184592247009
320,0.5949754118919373
321,0.5963602662086487
322,0.5985660552978516
323,0.5933645367622375
324,0.5892190337181091
325,0.5899730324745178
326,0.5852489471435547
327,0.6053006649017334
328,0.5834088325500488
329,0.5786339044570923
330,0.5944120287895203
331,0.5939102172851562
332,0.5893087387084961
333,0.5783843398094177
334,0.566240131855011
335,0.598659873008728
336,0.6144050359725952
337,0.6042987108230591
338,0.5857231616973877
339,0.6112962365150452
340,0.5826976895332336
341,0.5776510834693909
342,0.5953087210655212
343,0.6047406196594238
344,0.5842292308807373
345,0.5709149241447449
346,0.5883855223655701
347,0.594005286693573
348,0.5938302278518677
349,0.5712648034095764
350,0.5890926122665405
351,0.5747109651565552
352,0.5878484845161438
353,0.5855275392532349
354,0.585782527923584
355,0.5695189237594604
356,0.5822271704673767
357,0.5710960626602173
358,0.5880553126335144
359,0.5791500806808472
360,0.5609939098358154
361,0.5907455682754517
362,0.588032603263855
363,0.5924842953681946
364,0.6054250001907349
365,0.5998586416244507
366,0.5987296104431152
367,0.5771291851997375
368,0.5930348038673401
369,0.6028110980987549
370,0.5968676805496216
371,0.585908055305481
372,0.6063260436058044
373,0.5916231870651245
374,0.5805307030677795
375,0.5982498526573181
376,0.5761508345603943
377,0.5862459540367126
378,0.584968090057373
379,0.5928237438201904
380,0.5916823148727417
381,0.5986639261245728
382,0.5974822640419006
383,0.5911686420440674
384,0.5693819522857666
385,0.5869617462158203
386,0.5816705822944641
387,0.5835689306259155
388,0.589806854724884
389,0.5938683748245239
390,0.5939025282859802
391,0.597683846950531
392,0.6005759835243225
393,0.5949822664260864
394,0.5979791283607483
395,0.6168107986450195
396,0.5810125470161438
397,0.6033254265785217
398,0.6005788445472717
399,0.5765269994735718
400,0.5830511450767517
401,0.588401198387146
402,0.5912841558456421
403,0.5973973274230957
404,0.5884729027748108
405,0.5866066217422485
406,0.6036324501037598
407,0.5847437381744385
408,0.5934238433837891
409,0.5760308504104614
410,0.5955135226249695
411,0.5857131481170654
412,0.6012425422668457
413,0.601673424243927
414,0.5767254829406738
415,0.5902271270751953
416,0.5985710024833679
417,0.6015712022781372
418,0.5835789442062378
419,0.5890141725540161
420,0.576032817363739
421,0.5867269039154053
422,0.6118089556694031
423,0.5942931175231934
424,0.5893855094909668
425,0.58391273021698
426,0.5721039175987244
427,0.6036933660507202
428,0.5936908721923828
429,0.6036874651908875
430,0.5883477926254272
431,0.5864146947860718
432,0.5977127552032471
433,0.5868628025054932
434,0.5933682322502136
435,0.5824587345123291
436,0.583187460899353
437,0.5743227005004883
438,0.600604772567749
439,0.5763037204742432
440,0.5893406867980957
441,0.5942071080207825
442,0.5918834209442139
443,0.5929455161094666
444,0.578644335269928
445,0.5907105207443237
446,0.5761897563934326
447,0.582797646522522
448,0.5956699848175049
449,0.6001062393188477
450,0.5888336300849915
451,0.5924677848815918
452,0.5811523199081421
453,0.576484203338623
454,0.5785466432571411
455,0.5846964716911316
456,0.6201885938644409
457,0.588633120059967
458,0.5765703916549683
459,0.5860489010810852
460,0.588424563407898
461,0.5759609937667847
462,0.5899481177330017
463,0.5901427268981934
464,0.5885725617408752
465,0.6088741421699524
466,0.5747634768486023
467,0.5714303255081177
468,0.5725411176681519
469,0.5843191742897034
470,0.5844912528991699
471,0.5686842203140259
472,0.5746573209762573
473,0.5921251773834229
474,0.5888577699661255
475,0.5721081495285034
476,0.6034717559814453
477,0.5819159150123596
478,0.5822714567184448
479,0.6014531850814819
480,0.5824893116950989
481,0.5958976745605469
482,0.5768285393714905
483,0.5811176300048828
484,0.5904690027236938
485,0.6024678945541382
486,0.6036480665206909
487,0.5800755023956299
488,0.5916276574134827
489,0.6148090958595276
490,0.5897907018661499
491,0.5928490161895752
492,0.5938301086425781
493,0.5773400068283081
494,0.5977839231491089
495,0.6015312671661377
496,0.5725970268249512
497,0.6161523461341858
498,0.5790793895721436
499,0.5993635654449463
500,0.5773342251777649
501,0.5949170589447021
502,0.6034250855445862
503,0.5886288285255432
504,0.5733507871627808
505,0.5949929356575012
506,0.5935487747192383
507,0.5804994106292725
508,0.5850028395652771
509,0.5858654975891113
510,0.587102472782135
511,0.5676358342170715
512,0.5813978910446167
513,0.5782828330993652
514,0.5773727893829346
515,0.6012930274009705
516,0.587729275226593
517,0.5943159461021423
518,0.5740752816200256
519,0.5762364268302917
520,0.5795220136642456
521,0.5792622566223145
522,0.5992891192436218
523,0.5877954959869385
524,0.58896803855896
525,0.5776364803314209
526,0.5886226892471313
527,0.5857311487197876
528,0.5979147553443909
529,0.590023398399353
530,0.5897483229637146
531,0.6017709374427795
532,0.5834558606147766
533,0.5856093764305115
534,0.5864498019218445
535,0.6031009554862976
536,0.5714181661605835
537,0.5839971303939819
538,0.5748422145843506
539,0.5818514227867126
540,0.5878735184669495
541,0.5877595543861389
542,0.5831303596496582
543,0.6010481715202332
544,0.5834799408912659
545,0.5967080593109131
546,0.611095130443573
547,0.594160795211792
548,0.5874743461608887
549,0.6074953079223633
550,0.5846326351165771
551,0.579459011554718
552,0.5993067026138306
553,0.5780045390129089
554,0.5824576616287231
555,0.5799373388290405
556,0.5839398503303528
557,0.592853307723999
558,0.5924026966094971
559,0.5576657652854919
560,0.5816574096679688
561,0.6048153638839722
562,0.5891380310058594
563,0.57050621509552
564,0.570488452911377
565,0.5829373002052307
566,0.5846316814422607
567,0.5930004119873047
568,0.5827509760856628
569,0.5812855362892151
570,0.5815513134002686
571,0.5964968800544739
572,0.5853468775749207
573,0.5881328582763672
574,0.6022197604179382
575,0.5828657746315002
576,0.5816740989685059
577,0.5753436088562012
578,0.5651472806930542
579,0.5838437080383301
580,0.5825023055076599
581,0.5847023725509644
582,0.5865945219993591
583,0.5885013937950134
584,0.58753502368927
585,0.5846549868583679
586,0.5861606001853943
587,0.5756587386131287
588,0.5844559669494629
589,0.5803931951522827
590,0.5869249701499939
591,0.5888009667396545
592,0.601086437702179
593,0.5785542726516724
594,0.5937111973762512
595,0.585923969745636
596,0.5716458559036255
597,0.591093897819519
598,0.5947088003158569
599,0.5890573263168335
600,0.5846582055091858
601,0.5747669339179993
602,0.5812497735023499
603,0.5779288411140442
604,0.6061386466026306
605,0.5862969160079956
606,0.5882403254508972
607,0.5909814834594727
608,0.5767072439193726
609,0.5825690627098083
610,0.5821089148521423
611,0.6027819514274597
612,0.5896249413490295
613,0.593690037727356
614,0.5724940299987793
615,0.579711377620697
616,0.580741286277771
617,0.5716681480407715
618,0.5707140564918518
619,0.5894722938537598
620,0.5747256875038147
621,0.5663244724273682
622,0.5859397053718567
623,0.5751588940620422
624,0.5785849690437317
625,0.5904128551483154
626,0.5947626233100891
627,0.5930162668228149
628,0.584604799747467
629,0.5957544445991516
630,0.5726728439331055
631,0.5652205348014832
632,0.5827139019966125
633,0.5915968418121338
634,0.5906484127044678
635,0.5702468752861023
636,0.5733234286308289
637,0.5906163454055786
638,0.5579081177711487
639,0.5846474766731262
640,0.5854114890098572
641,0.5909242630004883
642,0.5816378593444824
643,0.5889085531234741
644,0.5746540427207947
645,0.5930783152580261
646,0.5635989904403687
647,0.5795800685882568
648,0.573405385017395
649,0.5699753761291504
650,0.5965397357940674
651,0.585245668888092
652,0.5966826677322388
653,0.5869113206863403
654,0.593656063079834
655,0.5865222811698914
656,0.5955325961112976
657,0.5782672762870789
658,0.5832046270370483
659,0.5921209454536438
660,0.566497266292572
661,0.5789230465888977
662,0.5801932215690613
663,0.5782904624938965
664,0.5765963792800903
665,0.5725734233856201
666,0.6014718413352966
667,0.5938243269920349
668,0.5752283930778503
669,0.5869462490081787
670,0.577012300491333
671,0.5777369737625122
672,0.5864486694335938
673,0.5814645290374756
674,0.5752769708633423
675,0.5978665351867676
676,0.5744760036468506
677,0.5803350806236267
678,0.5727202892303467
679,0.5779955387115479
680,0.5868379473686218
681,0.5768958926200867
682,0.5810261964797974
683,0.5895231366157532
684,0.5935361385345459
685,0.5893303155899048
686,0.5691666603088379
687,0.5767267346382141
688,0.5906587839126587
689,0.5689577460289001
690,0.5847700834274292
691,0.5839108228683472
692,0.5878142714500427
693,0.5730008482933044
694,0.5843310356140137
695,0.5747644305229187
696,0.5875887870788574
697,0.5862706899642944
698,0.5918405055999756
699,0.5721845626831055
700,0.600034773349762
701,0.5749298334121704
702,0.5757721066474915
703,0.5686507821083069
704,0.5756139755249023
705,0.5707821249961853
706,0.5887541770935059
707,0.5989596843719482
708,0.5858167409896851
709,0.5993888974189758
710,0.5971123576164246
711,0.5848190188407898
712,0.586455762386322
713,0.5704743266105652
714,0.5751829743385315
715,0.595166027545929
716,0.593384861946106
717,0.5750466585159302
718,0.5749105215072632
719,0.5866447687149048
720,0.5635969638824463
721,0.5881543159484863
722,0.5769683122634888
723,0.5888074636459351
724,0.5841951966285706
725,0.5897226929664612
726,0.5773904323577881
727,0.5762728452682495
728,0.5815045833587646
729,0.5739611387252808
730,0.5778008103370667
731,0.562199056148529
732,0.5773632526397705
733,0.5679396986961365
734,0.5935366153717041
735,0.5511993169784546
736,0.59810870885849
737,0.5818144679069519
738,0.5670299530029297
739,0.5823924541473389
740,0.5728120803833008
741,0.5635607242584229
742,0.5819921493530273
743,0.5677982568740845
744,0.573253333568573
745,0.5938726663589478
746,0.5720271468162537
747,0.5923254489898682
748,0.5726943612098694
749,0.5480515956878662
750,0.5774614810943604
751,0.5779733657836914
752,0.5779270529747009
753,0.573672890663147
754,0.5733844041824341
755,0.5755460262298584
756,0.5806191563606262
757,0.5832231640815735
758,0.5900648832321167
759,0.5637440085411072
760,0.5797274112701416
761,0.5753618478775024
762,0.5749285817146301
763,0.5597729682922363
764,0.5788835883140564
765,0.57657790184021
766,0.5838817358016968
767,0.5832079648971558
768,0.5654685497283936
769,0.5657471418380737
770,0.5777965784072876
771,0.5790599584579468
772,0.5638095736503601
773,0.5705770254135132
774,0.5972883701324463
775,0.5600971579551697
776,0.5862458944320679
777,0.5712411999702454
778,0.5748261213302612
779,0.5881738662719727
780,0.5663406252861023
781,0.5838679075241089
782,0.5764784216880798
783,0.5871315598487854
784,0.5629737973213196
785,0.5730226039886475
786,0.5913122296333313
787,0.5650358200073242
788,0.5577297210693359
789,0.5583339929580688
790,0.5795059204101562
791,0.5850971937179565
792,0.591110348701477
793,0.5692733526229858
794,0.5542994737625122
795,0.595386266708374
796,0.5804340839385986
797,0.5789527893066406
798,0.5867605805397034
799,0.576772928237915
800,0.5764287710189819
801,0.5593214631080627
802,0.5845016837120056
803,0.5622968077659607
804,0.5797252655029297
805,0.5790911316871643
806,0.5648652911186218
807,0.5842977166175842
808,0.5701857805252075
809,0.5642099976539612
810,0.5643581748008728
811,0.5830131769180298
812,0.5781172513961792
813,0.5640954375267029
814,0.5836139917373657
815,0.5859382152557373
816,0.5705152153968811
817,0.5632725954055786
818,0.5669960975646973
819,0.5576460957527161
820,0.5661042332649231
821,0.5639758110046387
822,0.5547835826873779
823,0.5700223445892334
824,0.5755356550216675
825,0.5606286525726318
826,0.5716620683670044
827,0.5648557543754578
828,0.5945447087287903
829,0.5793168544769287
830,0.5581132173538208
831,0.5842338800430298
832,0.5725699067115784
833,0.5715687870979309
834,0.5863341093063354
835,0.5605837106704712
836,0.5701601505279541
837,0.5771557092666626
838,0.5854994058609009
839,0.5726037621498108
840,0.575084924697876
841,0.56393963098526
842,0.5775722861289978
843,0.5644809007644653
844,0.5860428810119629
845,0.5824817419052124
846,0.5716918706893921
847,0.5632100105285645
848,0.5668811202049255
849,0.5779046416282654
850,0.5659062266349792
851,0.5599520802497864
852,0.5605839490890503
853,0.5791658163070679
854,0.5635992884635925
855,0.561352550983429
856,0.5522622466087341
857,0.5750948786735535
858,0.5747273564338684
859,0.5821035504341125
860,0.5730749368667603
861,0.5820509195327759
862,0.5863795280456543
863,0.5791414380073547
864,0.5624247789382935
865,0.5724049806594849
866,0.590934693813324
867,0.5632800459861755
868,0.5679879784584045
869,0.5586344599723816
870,0.564268946647644
871,0.5593225359916687
872,0.5780178308486938
873,0.5661433339118958
874,0.5692183375358582
875,0.5917150974273682
876,0.5789188146591187
877,0.5872864723205566
878,0.5629976987838745
879,0.5799986124038696
880,0.560334324836731
881,0.5782999396324158
882,0.5637381672859192
883,0.5496792793273926
884,0.5702217221260071
885,0.5536983609199524
886,0.5705994367599487
887,0.5645844340324402
888,0.5905919671058655
889,0.5735114812850952
890,0.5629247426986694
891,0.5517464876174927
892,0.5501542687416077
893,0.5822054147720337
894,0.5827580094337463
895,0.5754329562187195
896,0.567084014415741
897,0.5548868179321289
898,0.5773674845695496
899,0.5713423490524292
900,0.563251793384552
901,0.5769083499908447
902,0.558436393737793
903,0.5665556192398071
904,0.5577223896980286
905,0.5598748922348022
906,0.5768991708755493
907,0.5815375447273254
908,0.5728392601013184
909,0.5635272860527039
910,0.5584172606468201
911,0.5605895519256592
912,0.5584564805030823
913,0.5726935863494873
914,0.5441002249717712
915,0.558201014995575
916,0.5549271106719971
917,0.556837260723114
918,0.5706843137741089
919,0.5721110701560974
920,0.5685548186302185
921,0.5613768100738525
922,0.552567720413208
923,0.5822076797485352
924,0.5793745517730713
925,0.5608701705932617
926,0.5704672932624817
927,0.5763847231864929
928,0.5764386653900146
929,0.5769383311271667
930,0.582077145576477
931,0.5582847595214844
932,0.5726550817489624
933,0.5549023747444153
934,0.5703462362289429
935,0.575937032699585
936,0.5564097762107849
937,0.5647575855255127
938,0.5384917259216309
939,0.5568603277206421
940,0.5594072937965393
941,0.5571433901786804
942,0.5637632608413696
943,0.5919159650802612
944,0.5639804601669312
945,0.5612685680389404
946,0.54637211561203
947,0.556896448135376
948,0.5470682978630066
949,0.5480712652206421
950,0.5699785947799683
951,0.5600018501281738
952,0.5665454864501953
953,0.5570691823959351
954,0.568255603313446
955,0.5606164336204529
956,0.560781717300415
957,0.5521491765975952
958,0.5600634813308716
959,0.5776237845420837
960,0.565291166305542
961,0.5680105090141296
962,0.5544110536575317
963,0.550308108329773
964,0.5555213093757629
965,0.5648322701454163
966,0.5306486487388611
967,0.5591562390327454
968,0.5644725561141968
969,0.5791173577308655
970,0.5531483292579651
971,0.5434483289718628
972,0.553158700466156
973,0.5574538111686707
974,0.554071307182312
975,0.5563817024230957
976,0.5745151042938232
977,0.5512505173683167
978,0.5664970874786377
979,0.5620784163475037
980,0.5643441677093506
981,0.5497834086418152
982,0.5613067746162415
983,0.557976245880127
984,0.5706120729446411
985,0.5843861699104309
986,0.5627944469451904
987,0.5637022852897644
988,0.552500307559967
989,0.5656994581222534
990,0.5630409717559814
991,0.5497950911521912
992,0.5523172616958618
993,0.5604866147041321
994,0.5595839619636536
995,0.5612015128135681
996,0.5561273694038391
997,0.5701382756233215
998,0.5505002737045288
999,0.5570874214172363
1000,0.5656270384788513
1001,0.5621092915534973
1002,0.5676175355911255
1003,0.5673765540122986
1004,0.5549598932266235
1005,0.5527762770652771
1006,0.5500677227973938
1007,0.5418322682380676
1008,0.5679771304130554
1009,0.5703580379486084
1010,0.552089273929596
1011,0.5659541487693787
1012,0.5373806357383728
1013,0.5465402007102966
1014,0.5495972037315369
1015,0.5471546053886414
1016,0.5757384300231934
1017,0.5508796572685242
1018,0.572687566280365
1019,0.5650584101676941
1020,0.5681318044662476
1021,0.555901050567627
1022,0.5553522109985352
1023,0.5434019565582275
1024,0.5470545291900635
1025,0.5694645047187805
1026,0.5643649101257324
1027,0.5628748536109924
1028,0.5370808243751526
1029,0.5542749166488647
1030,0.5412958264350891
1031,0.5609855055809021
1032,0.5382304191589355
1033,0.548393189907074
1034,0.5443005561828613
1035,0.5585909485816956
1036,0.5621947050094604
1037,0.5632326006889343
1038,0.5641558170318604
1039,0.5459119081497192
1040,0.5489088892936707
1041,0.5379393100738525
1042,0.5474370718002319
1043,0.5617929697036743
1044,0.5497838854789734
1045,0.5451590418815613
1046,0.5437146425247192
1047,0.5184441804885864
1048,0.5664214491844177
1049,0.5504629611968994
1050,0.5533841252326965
1051,0.5658107995986938
1052,0.5527217388153076
1053,0.537128746509552
1054,0.5569798350334167
1055,0.5538159012794495
1056,0.5433871150016785
1057,0.5630923509597778
1058,0.5523873567581177
1059,0.5375719666481018
1060,0.5291387438774109
1061,0.5769391059875488
1062,0.5374064445495605
1063,0.5457396507263184
1064,0.5332169532775879
1065,0.5506981611251831
1066,0.5521876811981201
1067,0.5700668692588806
1068,0.5460004806518555
1069,0.5436392426490784
1070,0.542534589767456
1071,0.5535545349121094
1072,0.5503321886062622
1073,0.5471034049987793
1074,0.5476990938186646
1075,0.5602705478668213
1076,0.5480557680130005
1077,0.5270519852638245
1078,0.5602867007255554
1079,0.5278802514076233
1080,0.5663229823112488
1081,0.5553845167160034
1082,0.5441809892654419
1083,0.540577232837677
1084,0.5499053001403809
1085,0.5462194681167603
1086,0.559019923210144
1087,0.5292555689811707
1088,0.5493617057800293
1089,0.5365298986434937
1090,0.5442256927490234
1091,0.5337446928024292
1092,0.5341916680335999
1093,0.5357195138931274
1094,0.5533870458602905
1095,0.5232375860214233
1096,0.552053689956665
1097,0.5418826937675476
1098,0.5389258861541748
1099,0.5360437035560608
1100,0.53312748670578
1101,0.5329074859619141
1102,0.5303270816802979
1103,0.5415724515914917
1104,0.540224015712738
1105,0.5402606725692749
1106,0.5502232909202576
1107,0.5430377125740051
1108,0.5494537353515625
1109,0.544632077217102
1110,0.5393514037132263
1111,0.530227541923523
1112,0.5381637811660767
1113,0.5391132235527039
1114,0.5232359170913696
1115,0.5581386685371399
1116,0.5371789336204529
1117,0.5497446060180664
1118,0.5419834852218628
1119,0.5423114895820618
1120,0.5368403792381287
1121,0.5634303689002991
1122,0.5582946538925171
1123,0.5590835809707642
1124,0.5470312237739563
1125,0.5450347065925598
1126,0.5389687418937683
1127,0.5395670533180237
1128,0.5374470949172974
1129,0.5261858105659485
1130,0.5495254993438721
1131,0.5355855226516724
1132,0.5427452325820923
1133,0.5342569351196289
1134,0.5505448579788208
1135,0.5397135615348816
1136,0.550446629524231
1137,0.5246405005455017
1138,0.5345815420150757
1139,0.5320559144020081
1140,0.5412582159042358
1141,0.5273849964141846
1142,0.5375139713287354
1143,0.5234382152557373
1144,0.5257219076156616
1145,0.5353541970252991
1146,0.5593869090080261
1147,0.5530816912651062
1148,0.5451518297195435
1149,0.5264550447463989
1150,0.5517032146453857
1151,0.5349891185760498
1152,0.5359209775924683
1153,0.533589780330658
1154,0.5343435406684875
1155,0.5410264730453491
1156,0.5257512331008911
1157,0.5273775458335876
1158,0.5408480167388916
1159,0.5282589197158813
1160,0.5454716086387634
1161,0.5528526902198792
1162,0.5446107983589172
1163,0.5405416488647461
1164,0.5256518125534058
1165,0.5314784049987793
1166,0.5143232345581055
1167,0.5280036926269531
1168,0.5311211943626404
1169,0.5377650260925293
1170,0.5384030342102051
1171,0.5354478359222412
1172,0.5313516855239868
1173,0.5428282618522644
1174,0.5256844162940979
1175,0.5260376930236816
1176,0.5431889295578003
1177,0.5460295677185059
1178,0.5406526923179626
1179,0.5229095220565796
1180,0.5293282270431519
1181,0.522774338722229
1182,0.5258648991584778
1183,0.5457955598831177
1184,0.5292743444442749
1185,0.5567837357521057
1186,0.5448135733604431
1187,0.5312306880950928
1188,0.5358157753944397
1189,0.519187331199646
1190,0.5351078510284424
1191,0.5223677158355713
1192,0.508129894733429
1193,0.5252063870429993
1194,0.5382188558578491
1195,0.5230475664138794
1196,0.5134732127189636
1197,0.5308233499526978
1198,0.5434188842773438
1199,0.5360474586486816
1200,0.5157567262649536
1201,0.5457844734191895
1202,0.5449336171150208
1203,0.5231503248214722
1204,0.527592122554779
1205,0.5377413034439087
1206,0.533696711063385
1207,0.5184552669525146
1208,0.5417688488960266
1209,0.5233187675476074
1210,0.5405766367912292
1211,0.5378096103668213
1212,0.527165949344635
1213,0.5045976042747498
1214,0.505756139755249
1215,0.5399458408355713
1216,0.5283616185188293
1217,0.5257509350776672
1218,0.528675377368927
1219,0.5205743312835693
1220,0.5355774164199829
1221,0.5323348045349121
1222,0.5209047794342041
1223,0.503341555595398
1224,0.5332420468330383
1225,0.5177347660064697
1226,0.523137092590332
1227,0.5393528938293457
1228,0.5185227990150452
1229,0.5224569439888
1230,0.5154324769973755
1231,0.5169609785079956
1232,0.5285754799842834
1233,0.5216870903968811
1234,0.5294228196144104
1235,0.5081319808959961
1236,0.5270894765853882
1237,0.5106679797172546
1238,0.5073331594467163
1239,0.5164834856987
1240,0.521697998046875
1241,0.5043497681617737
1242,0.5268333554267883
1243,0.5140382051467896
1244,0.5085206031799316
1245,0.5063616037368774
1246,0.5330126285552979
1247,0.5421115159988403
1248,0.526216447353363
1249,0.5063768625259399
1250,0.5315055251121521
1251,0.5332685708999634
1252,0.5281341671943665
1253,0.5366495251655579
1254,0.5180517435073853
1255,0.5065821409225464
1256,0.5042724609375
1257,0.5211328268051147
1258,0.5387120246887207
1259,0.501215398311615
